E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\center_2018_04_12_18_31_31_600.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\left_2018_04_12_18_31_31_600.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\right_2018_04_12_18_31_31_600.jpg,-0.03755869,1,0,30.19025
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\center_2018_04_12_18_31_31_680.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\left_2018_04_12_18_31_31_680.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\right_2018_04_12_18_31_31_680.jpg,-0.03755869,1,0,30.19025
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\center_2018_04_12_18_31_31_760.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\left_2018_04_12_18_31_31_760.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\right_2018_04_12_18_31_31_760.jpg,-0.03755869,1,0,30.19028
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\center_2018_04_12_18_31_31_841.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\left_2018_04_12_18_31_31_841.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\right_2018_04_12_18_31_31_841.jpg,-0.03755869,1,0,30.19026
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\center_2018_04_12_18_31_31_920.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\left_2018_04_12_18_31_31_920.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\right_2018_04_12_18_31_31_920.jpg,-0.02347418,1,0,30.19036
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\center_2018_04_12_18_31_32_000.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\left_2018_04_12_18_31_32_000.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\right_2018_04_12_18_31_32_000.jpg,-0.01877934,1,0,30.19033
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\center_2018_04_12_18_31_32_080.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\left_2018_04_12_18_31_32_080.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\right_2018_04_12_18_31_32_080.jpg,-0.01877934,1,0,30.19033
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\center_2018_04_12_18_31_32_160.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\left_2018_04_12_18_31_32_160.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\right_2018_04_12_18_31_32_160.jpg,-0.01877934,1,0,30.19032
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\center_2018_04_12_18_31_32_241.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\left_2018_04_12_18_31_32_241.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\right_2018_04_12_18_31_32_241.jpg,-0.01877934,1,0,30.19029
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\center_2018_04_12_18_31_32_322.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\left_2018_04_12_18_31_32_322.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\0\IMG\right_2018_04_12_18_31_32_322.jpg,-0.01877934,1,0,30.19028
