E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\center_2018_04_16_18_29_06_449.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\left_2018_04_16_18_29_06_449.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\right_2018_04_16_18_29_06_449.jpg,-0.03755869,1,0,30.19016
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\center_2018_04_16_18_29_06_517.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\left_2018_04_16_18_29_06_517.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\right_2018_04_16_18_29_06_517.jpg,-0.03755869,1,0,30.18893
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\center_2018_04_16_18_29_06_599.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\left_2018_04_16_18_29_06_599.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\right_2018_04_16_18_29_06_599.jpg,-0.03755869,1,0,30.19036
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\center_2018_04_16_18_29_06_666.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\left_2018_04_16_18_29_06_666.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\right_2018_04_16_18_29_06_666.jpg,-0.04225352,1,0,30.19061
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\center_2018_04_16_18_29_06_748.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\left_2018_04_16_18_29_06_748.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\right_2018_04_16_18_29_06_748.jpg,-0.04694836,1,0,30.19074
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\center_2018_04_16_18_29_06_816.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\left_2018_04_16_18_29_06_816.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\right_2018_04_16_18_29_06_816.jpg,-0.04694836,1,0,30.19082
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\center_2018_04_16_18_29_06_882.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\left_2018_04_16_18_29_06_882.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\right_2018_04_16_18_29_06_882.jpg,-0.04694836,1,0,30.1909
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\center_2018_04_16_18_29_06_964.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\left_2018_04_16_18_29_06_964.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\right_2018_04_16_18_29_06_964.jpg,-0.04694836,1,0,30.19099
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\center_2018_04_16_18_29_07_032.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\left_2018_04_16_18_29_07_032.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\right_2018_04_16_18_29_07_032.jpg,-0.04694836,1,0,30.19108
E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\center_2018_04_16_18_29_07_099.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\left_2018_04_16_18_29_07_099.jpg,E:\Martin\anaconda\CarND-Behavioral-Cloning-P3\traindata\recover\IMG\right_2018_04_16_18_29_07_099.jpg,-0.05633803,1,0,30.19101
